
Note: Compatibility modes selected: ps


Circuit: * h07: one u4 positive-rail series element becomes high resistance.

H07 U4+ series fault; RAPS values; J2=+/-10, J1=+/-5, E/S OFF
Reset re-loads circuit * h07: one u4 positive-rail series element becomes high resistance.

Circuit: * h07: one u4 positive-rail series element becomes high resistance.

Reducing trtol to 1 for xspice 'A' devices
Doing analysis at TEMP = 27.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver
Note: Starting dynamic gmin stepping
Warning: Dynamic gmin stepping failed
Note: Starting true gmin stepping
Warning: True gmin stepping failed
Note: Starting source stepping
Warning: source stepping failed
Note: Transient op started
Note: Transient op finished successfully

Initial Transient Solution
--------------------------

Node                                   Voltage
xu4b.n59905                             -98.82
xu4b.n65567                                 75
xu4b.n65575                       -8.13292e-08
xu4b.n65713                       -8.13292e-08
xu4b.n65737                                -83
xu4b.n72064                          -0.056702
xu4b.n72073                          0.0518928
xu4b.v11                          -8.21746e-08
xu4b.v12                             0.0345592
xu4b.n81756                                  1
xu4b.n161737                      -5.59406e-05
xu4b.n1356115                         0.312316
xu4b.n1356061                        -0.522244
xu4b.x_u1.7                           0.833786
xu4b.x_u1.8                           0.833786
xu4b.x_u1.3                                  0
xu4b.x_u1.6                                  0
xu4b.x_u1.4                                  0
xu4b.x_u1.5                                  0
xu4b.x_u10.gvo+_int1                 0.0544587
xu4b.x_u10.gvo-_int1                 0.0541361
xu4b.x_u11.gvo+_int1                         0
xu4b.x_u11.gvo-_int1                         0
xu4b.x_u12.gvo+_int1                         0
xu4b.x_u12.gvo-_int1                         0
xu4b.x_u16.gsw+_int1                         1
xu4b.x_u18.g1_int1                 4.69541e-05
xu4b.x_u18.g1_int2                -5.58592e-05
xu4b.x_u19.g1_int1                 4.95532e-05
xu4b.x_u19.g1_int2                 5.58592e-05
xu4b.x_u22.g1_int1                           0
xu4b.x_u23.g1_int1                           0
xu4b.x_u26.g1_int1                           0
xu4b.x_u27.g1_int1                 5.58592e-08
xu4b.x_u30.g1_int1                 5.31697e-08
xu4b.x_u31.g1_int1                   0.0345603
xu4b.x_u32.g1_int1                  -0.0264357
xu4b.x_u35.g1_int1                  0.00032261
xu4b.x_u36.3                                 0
xu4b.x_u36.5                                 0
xu4b.x_u37.3                                 0
xu4b.x_u37.5                                 0
xu4b.x_u4.e1_int1                  0.000475587
xu4b.x_u6.g1_int1                  0.000475702
or16m                               -0.0022433
r16o                                -0.0022433
nr16m                             -5.60775e-05
r16n                              -5.60775e-05
nr15m                             -5.60768e-05
r15n                              -5.60768e-05
tp8                                 -0.0022433
vr5m                                -0.0022433
r5v                                 -0.0022433
opa_p                              -0.00224335
pp_src                             2.28776e-12
ppre                               2.28776e-12
pwr_p                              2.28776e-12
pwr_pm                             2.28776e-12
pwr_nm                             9.71738e-13
pn_src                             2.28776e-12
pnre                               2.09157e-12
pwr_n                               1.4622e-12
es                                    0.225636
vminus                               -0.374364
opa_out                             -0.0116545
opa_n                               -0.0116545
ilim                                    0.8537
xu1.17                               -0.892562
xu1.13                               -0.892555
xu1.14                               -0.892554
xu1.12                              -0.0116551
xu1.15                               -0.374364
xu1.16                               -0.374364
xu1.26                                0.230333
xu1.260                            1.65594e-09
xu1.160                            1.57347e-09
xu1.19                               -0.932353
xu1.30                                 1.19728
vplus                                   0.2824
xu1.20                               -0.313551
xu1.23                                0.282408
xu1.25                                -0.21189
xu1.27                                0.230163
xu1.24                                  0.2824
xu1.22                               0.0799413
xu1.21                               0.0799413
xu1.48                               -0.107671
xu1.49                               -0.112623
xu1.45                               -0.211867
xu1.47                               -0.107672
xu1.40                               -0.112622
xu1.35                                0.785839
xu1.37                                0.163138
xu1.38                                 0.14733
xu1.39                               -0.374237
xu1.31                                 1.45602
xu1.36                               -0.112514
xu1.34                                0.856298
xu1.33                                 0.54233
xu1.32                                 1.65599
xu1.28                                 4.37564
xu1.42                                0.884977
xu1.41                                 1.16248
xu1.43                                0.163138
xu1.52                                 0.61417
xu1.51                                 1.42422
xu1.53                               -0.107672
xu1.10                             -0.00350834
xu1.54                                0.765629
xu1.55                                 3.12564
xu1.18                                0.407438
xu1.29                                0.625636
xu1.11                             -0.00224389
snub                                -0.0116545
b.xu4b.x_u6.bg1#branch            -4.75702e-16
b.xu4b.x_u4.be1#branch            -4.75587e-16
b.xu4b.x_u35.bg1#branch            -3.2261e-16
b.xu4b.x_u32.bg1#branch            2.64357e-14
b.xu4b.x_u31.bg1#branch           -3.45603e-14
b.xu4b.x_u30.bg1#branch           -5.31697e-20
b.xu4b.x_u27.bg1#branch           -5.58592e-20
b.xu4b.x_u26.bg1#branch                      0
b.xu4b.x_u23.bg1#branch                      0
b.xu4b.x_u22.bg1#branch                      0
b.xu4b.x_u19.bg1#branch           -5.58592e-17
b.xu4b.x_u18.bg1#branch            5.58592e-17
b.xu4b.x_u16.bgsw+#branch               -1e-12
b.xu4b.x_u12.bgvo-#branch                    0
b.xu4b.x_u12.bgvo+#branch                    0
b.xu4b.x_u11.bgvo-#branch                    0
b.xu4b.x_u11.bgvo+#branch                    0
b.xu4b.x_u10.bgvo-#branch         -5.41361e-14
b.xu4b.x_u10.bgvo+#branch         -5.44587e-14
b.xu4a.x_u6.bg1#branch            -4.75703e-16
b.xu4a.x_u4.be1#branch            -4.75587e-16
b.xu4a.x_u35.bg1#branch           -3.21824e-16
b.xu4a.x_u32.bg1#branch            2.67739e-14
b.xu4a.x_u31.bg1#branch           -3.37799e-14
b.xu4a.x_u30.bg1#branch           -5.19692e-20
b.xu4a.x_u27.bg1#branch           -6.65128e-20
b.xu4a.x_u26.bg1#branch                      0
b.xu4a.x_u23.bg1#branch                      0
b.xu4a.x_u22.bg1#branch                      0
b.xu4a.x_u19.bg1#branch           -6.65128e-17
b.xu4a.x_u18.bg1#branch            6.65128e-17
b.xu4a.x_u16.bgsw+#branch               -1e-12
b.xu4a.x_u12.bgvo-#branch                    0
b.xu4a.x_u12.bgvo+#branch                    0
b.xu4a.x_u11.bgvo-#branch                    0
b.xu4a.x_u11.bgvo+#branch                    0
b.xu4a.x_u10.bgvo-#branch         -5.41365e-14
b.xu4a.x_u10.bgvo+#branch         -5.44583e-14
h.xu1.hhref#branch                -2.84966e-12
v.xu1.v475#branch                 -0.000256141
h.xu1.hlref#branch                -1.16248e-12
h.xu4b.x_h3.h_h3#branch            2.54519e-19
v.xu4b.x_h3.vh_h3#branch           8.45355e-10
h.xu4b.x_h2.h_h2#branch           -1.05538e-11
v.xu4b.x_h2.vh_h2#branch             0.0345593
h.xu4b.x_h1.h_h1#branch            1.17581e-13
v.xu4b.x_h1.vh_h1#branch          -5.58592e-08
h.xu4a.x_h3.h_h3#branch            2.51636e-19
v.xu4a.x_h3.vh_h3#branch           8.44567e-10
h.xu4a.x_h2.h_h2#branch           -7.74251e-12
v.xu4a.x_h2.vh_h2#branch             0.0337795
h.xu4a.x_h1.h_h1#branch            2.14513e-13
v.xu4a.x_h1.vh_h1#branch          -6.65128e-08
lpn#branch                          9.8093e-12
lpp#branch                         3.34588e-17
lvr5#branch                        4.75992e-10
lnr15#branch                      -5.60769e-08
lnr16#branch                       5.60846e-08
lor16#branch                      -5.60872e-08
lc12t#branch                        -1.393e-05
lc10t#branch                      -1.28251e-06
lc16t#branch                      -1.28182e-06
lans#branch                        -0.00781662
lfbn#branch                        -0.00781662
lc11t#branch                      -1.79149e-06
lc15t#branch                      -1.74749e-07
laps#branch                         0.00779803
lfbp#branch                         0.00779803
lg3#branch                         -4.5484e-10
e.xu1.ehcl#branch                    0.0768423
e.xu1.elcl#branch                    0.0768359
e.xu1.e32#branch                  -1.41682e-10
e.xu1.ebuf#branch                 -5.15283e-08
e.xu1.epole#branch                 8.24752e-14
e.xu4b.x_u4.e1#branch             -3.30126e-15
e.xu4b.x_u37.e1#branch                       0
e.xu4b.x_u36.e1#branch                       0
e.xu4b.x_u1.e3#branch              1.50033e-11
e.xu4b.x_u1.e2#branch                        0
e.xu4b.x_u1.e1#branch                        0
e.xu4b.e_e3#branch                 7.22427e-12
e.xu4b.e_e2#branch                 7.17679e-12
e.xu4b.e_e1#branch                 1.13332e-11
e.xu4a.x_u4.e1#branch             -3.30127e-15
e.xu4a.x_u37.e1#branch                       0
e.xu4a.x_u36.e1#branch                       0
e.xu4a.x_u1.e3#branch              1.50033e-11
e.xu4a.x_u1.e2#branch                        0
e.xu4a.x_u1.e1#branch                        0
e.xu4a.e_e3#branch                 7.22432e-12
e.xu4a.e_e2#branch                 7.17754e-12
e.xu4a.e_e1#branch                 1.14427e-11
v.xu1.vclmp#branch                 -0.00300847
v.xu1.vcm#branch                  -1.10852e-09
v.xu1.ves#branch                  -5.54564e-12
ves#branch                            6.76e-05
vpns#branch                        -9.8093e-12
vpps#branch                       -3.34589e-17
v.xu4b.v_v_orp#branch             -5.55513e-13
v.xu4b.v_v_orn#branch              5.22244e-13
v.xu4b.v_v_iscp#branch              -1.782e-10
v.xu4b.v_v_iscn#branch              1.9764e-10
v.xu4b.v_v_grp#branch                 -1.5e-10
v.xu4b.v_v_grn#branch                 1.66e-10
v.xu4b.v_vcm_min#branch           -4.67929e-15
v.xu4b.v_vcm_max#branch             4.5195e-12
vinput#branch                     -1.72413e-11
v.xu4a.v_v_orp#branch             -5.55512e-13
v.xu4a.v_v_orn#branch              5.22244e-13
v.xu4a.v_v_iscp#branch              -1.782e-10
v.xu4a.v_v_iscn#branch              1.9764e-10
v.xu4a.v_v_grp#branch                 -1.5e-10
v.xu4a.v_v_grn#branch                 1.66e-10
v.xu4a.v_vcm_min#branch           -4.67929e-15
v.xu4a.v_vcm_max#branch             4.5195e-12
vua#branch                         -1.6781e-11
vj2n#branch                         0.00781662
vj2p#branch                        -0.00779803
vag#branch                        -6.17457e-11
a.xu4b.x_u19.ag1#branch_1_0       -4.95532e-17
a.xu4b.x_u18.ag1#branch_1_0       -4.69541e-17
a.xu4a.x_u19.ag1#branch_1_0       -4.95533e-17
a.xu4a.x_u18.ag1#branch_1_0       -4.69539e-17


No. of Data Rows : 11065
tp8_max             =  1.956988e-02 at=  5.000000e-04
tp8_min             =  1.956987e-02 at=  2.500108e-04
out_max             =  -1.911609e-01 at=  5.000000e-04
out_min             =  -1.911619e-01 at=  2.500108e-04
ap_max              =  9.990248e+00 at=  4.999608e-04
ap_min              =  9.990248e+00 at=  2.500108e-04
an_max              =  -9.997661e+00 at=  5.000000e-04
an_min              =  -9.997661e+00 at=  4.994608e-04
tp8_final           =  1.956988e-02
ap_final            =  9.990248e+00
CASE RAPS=1
tp8_pp = 1.000000e-08
out_pp = 1.000000e-06
ap_pp = 0.000000e+00
an_pp = 0.000000e+00
tp8_final = 1.956988e-02
ap_final = 9.990248e+00
Reset re-loads circuit * h07: one u4 positive-rail series element becomes high resistance.

Circuit: * h07: one u4 positive-rail series element becomes high resistance.

Reducing trtol to 1 for xspice 'A' devices
Doing analysis at TEMP = 27.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver
Note: Starting dynamic gmin stepping
Warning: Dynamic gmin stepping failed
Note: Starting true gmin stepping
Warning: True gmin stepping failed
Note: Starting source stepping
Warning: source stepping failed
Note: Transient op started
Note: Transient op finished successfully

Initial Transient Solution
--------------------------

Node                                   Voltage
----                                   -------
agnd                                         0
g3m                               -4.14939e-11
pgnd                              -3.99635e-11
j2p                                          0
fbp                                -0.00114683
apbead                             -0.00121509
apsm                                -0.0470883
apu4                                -0.0470891
c15tm                               -0.0470808
c15n                                 -0.047081
c11tm                               -0.0469445
c11n                                -0.0469496
j2n                                          0
fbn                                 0.00195445
anbead                              0.00195001
ansm                                0.00234035
anu4                                0.00233998
c16tm                               0.00234003
c16n                                0.00234001
c10tm                               0.00234004
c10n                                0.00234001
c12tm                               0.00234067
c12n                                0.00234037
u4ap                                         0
u4an                              -0.000410174
u4ao                                -0.0208941
xu4a.n24458                       -5.37099e-07
xu4a.n24659                       -5.40015e-07
xu4a.n37029                       -0.000553971
xu4a.n37037                       -0.000553967
xu4a.mid                          -5.40022e-07
xu4a.n39473                          -0.247547
xu4a.n39884                          -0.249368
xu4a.n39892                        -0.00249403
xu4a.n2425309                       -0.0470891
xu4a.n2425287                     -5.40022e-07
xu4a.n2425325                       0.00233997
xu4a.n56849                          0.0731394
xu4a.n57325                          0.0727937
xu4a.n59747                       -5.40022e-07
xu4a.n59865                       -5.40022e-07
xu4a.n25921                        0.000743041
xu4a.n25929                       -5.81945e-07
xu4a.n65579                       -5.40022e-07
xu4a.n65697                       -5.40022e-07
xu4a.n68774                           0.324804
xu4a.n72398                         -0.0940339
xu4a.n72391                          0.0519004
xu4a.n81574                        -5.4089e-07
xu4a.n81664                          0.0574694
xu4a.sw_ol_opa1656                    0.999999
xu4a.vclp                           -0.0209001
xu4a.vimon                        -0.000619976
xu4a.n27785                       -0.000278221
xu4a.n27793                       -1.02748e-06
xu4a.vout_s                         -0.0208939
xu4a.n2402147                     -5.40015e-07
xu4a.n2402155                      -5.4002e-07
xu4a.n2707598                          2.23737
xu4a.n2707608                         0.324761
xu4a.n2516408                        -0.249365
xu4a.n2526910                          0.32476
xu4a.n36262                           0.324758
xu4a.n32347                        0.000475196
xu4a.n2532013                         0.324755
xu4a.n2549447                     -1.02748e-06
xu4a.n2549439                     -5.47139e-07
xu4a.clamp                            0.324804
xu4a.esdp                         -5.60958e-09
xu4a.esdn                         -0.000410168
xu4a.n158495                        -0.0209002
xu4a.cl_clamp                       -0.0209002
xu4a.n161937                        -0.0208941
xu4a.claw_clamp                     -0.0209002
xu4a.n45999                         -0.0208941
xu4a.n39124                          -0.387399
xu4a.n39920                          -0.249411
xu4a.n39417                          -0.249411
xu4a.vcc_b                          -0.0470891
xu4a.vee_b                          0.00233997
xu4a.n25415                        0.000475581
xu4a.n25397                        0.000475581
xu4a.n25248                       -5.40015e-07
xu4a.vcc_clp                        -0.0940339
xu4a.vee_clp                         0.0519004
xu4a.n1356345                          -0.5409
xu4a.n1356333                          -0.5409
xu4a.n1356409                          0.31657
xu4a.n1356429                           0.2591
xu4a.n2531921                         0.324774
xu4a.n2516366                        -0.249393
xu4a.n2531913                         0.324804
xu4a.vsense                           0.324804
xu4a.n28678                        0.000475196
xu4a.n28438                        0.000475581
xu4a.n28311                        -9.6709e-07
xu4a.n24207                       -5.60958e-09
xu4a.n31303                       -0.000410168
xu4a.n31389                           -2.29709
xu4a.n31737                         0.00233997
xu4a.n32236                        0.000475196
xu4a.n32510                          0.0885357
xu4a.n46041                          -0.249342
xu4a.n55560                          0.0731394
xu4a.n57321                          0.0727937
xu4a.n59739                               89.1
xu4a.n59743                       -5.40022e-07
xu4a.n59881                       -5.40022e-07
xu4a.n59905                             -98.82
xu4a.n65567                                 75
xu4a.n65575                       -5.40022e-07
xu4a.n65713                       -5.40022e-07
xu4a.n65737                                -83
xu4a.n72064                         -0.0940339
xu4a.n72073                          0.0519004
xu4a.v11                           -5.4089e-07
xu4a.v12                             0.0574696
xu4a.n81756                           0.999999
xu4a.n161737                       -0.00061998
xu4a.n1356115                          0.31657
xu4a.n1356061                          -0.5409
xu4a.x_u1.7                           0.833786
xu4a.x_u1.8                           0.833786
xu4a.x_u1.3                                  0
xu4a.x_u1.6                                  0
xu4a.x_u1.4                                  0
xu4a.x_u1.5                                  0
xu4a.x_u10.gvo+_int1                 0.0731399
xu4a.x_u10.gvo-_int1                 0.0727943
xu4a.x_u11.gvo+_int1                         0
xu4a.x_u11.gvo-_int1                         0
xu4a.x_u12.gvo+_int1                         0
xu4a.x_u12.gvo-_int1                         0
xu4a.x_u16.gsw+_int1                         1
xu4a.x_u18.g1_int1                 4.69448e-05
xu4a.x_u18.g1_int2                -0.000619436
xu4a.x_u19.g1_int1                 4.95604e-05
xu4a.x_u19.g1_int2                 0.000619436
xu4a.x_u22.g1_int1                           0
xu4a.x_u23.g1_int1                           0
xu4a.x_u26.g1_int1                           0
xu4a.x_u27.g1_int1                 6.19436e-07
xu4a.x_u30.g1_int1                 8.85364e-08
xu4a.x_u31.g1_int1                   0.0575486
xu4a.x_u32.g1_int1                   -0.249349
xu4a.x_u35.g1_int1                 0.000345658
xu4a.x_u36.3                                 0
xu4a.x_u36.5                                 0
xu4a.x_u37.3                                 0
xu4a.x_u37.5                                 0
xu4a.x_u4.e1_int1                  0.000475587
xu4a.x_u6.g1_int1                  0.000475736
src                                          0
u4p                               -3.52482e-08
xu4b.n24458                         -5.373e-07
xu4b.n24659                       -5.40015e-07
xu4b.n37029                       -0.000547492
xu4b.n37037                       -0.000547488
xu4b.mid                          -5.40022e-07
xu4b.n39473                          -0.245128
xu4b.n39884                          -0.246922
xu4b.n39892                        -0.00246956
xu4b.n2425309                       -0.0470891
xu4b.n2425287                     -5.40022e-07
xu4b.n2425325                       0.00233997
xu4b.n56849                          0.0731431
xu4b.n57325                          0.0727903
xu4b.n59747                       -5.40022e-07
xu4b.n59865                       -5.40022e-07
xu4b.n25921                        0.000743041
xu4b.n25929                       -5.81945e-07
xu4b.n65579                       -5.40022e-07
xu4b.n65697                       -5.40022e-07
xu4b.n68774                           0.332034
xu4b.n72398                         -0.0940351
xu4b.n72391                          0.0518994
xu4b.n81574                       -5.40897e-07
xu4b.n81664                          0.0646565
xu4b.sw_ol_opa1656                    0.999999
xu4b.vclp                           -0.0208975
xu4b.vimon                        -0.000543189
xu4b.n27785                       -0.000278221
xu4b.n27793                       -1.02748e-06
xu4b.vout_s                         -0.0208915
xu4b.n2402147                     -5.40015e-07
xu4b.n2402155                      -5.4002e-07
xu4b.n2707598                          2.28693
xu4b.n2707608                         0.331957
xu4b.n2516408                        -0.246919
xu4b.n2526910                         0.331953
xu4b.n36262                            0.33195
xu4b.n32347                         0.00047516
xu4b.n2532013                         0.331927
xu4b.n2549447                     -1.02748e-06
xu4b.n2549439                     -5.47139e-07
xu4b.clamp                            0.332034
xu4b.esdp                         -4.22977e-08
xu4b.esdn                          -0.00052224
xu4b.n158495                        -0.0208977
xu4b.cl_clamp                       -0.0208977
xu4b.n161937                        -0.0208916
u4o                                 -0.0208916
xu4b.claw_clamp                     -0.0208977
xu4b.n45999                         -0.0208916
xu4b.n39124                          -0.382864
xu4b.n39920                          -0.246965
xu4b.n39417                          -0.246965
xu4b.vcc_b                          -0.0470891
xu4b.vee_b                          0.00233997
xu4b.n25415                        0.000475545
xu4b.n25397                        0.000475545
xu4b.n25248                       -5.40015e-07
xu4b.vcc_clp                        -0.0940351
xu4b.vee_clp                         0.0518994
xu4b.n1356345                        -0.540898
xu4b.n1356333                        -0.540898
xu4b.n1356409                          0.32376
xu4b.n1356429                         0.259102
xu4b.n2531921                         0.331968
xu4b.n2516366                        -0.246946
xu4b.n2531913                         0.332034
xu4b.vsense                           0.332034
xu4b.n28678                         0.00047516
xu4b.n28438                        0.000475545
xu4b.n28311                        -9.6709e-07
xu4b.n24207                       -4.22977e-08
xu4b.n31303                        -0.00052224
xu4b.n31389                           -2.29709
xu4b.n31737                         0.00233997
u4n                               -0.000522249
xu4b.n32236                         0.00047516
xu4b.n32510                          0.0997393
xu4b.n46041                          -0.246896
xu4b.n55560                          0.0731431
xu4b.n57321                          0.0727903
xu4b.n59739                               89.1
xu4b.n59743                       -5.40022e-07
xu4b.n59881                       -5.40022e-07
xu4b.n59905                             -98.82
xu4b.n65567                                 75
xu4b.n65575                       -5.40022e-07
xu4b.n65713                       -5.40022e-07
xu4b.n65737                                -83
xu4b.n72064                         -0.0940351
xu4b.n72073                          0.0518994
xu4b.v11                          -5.40897e-07
xu4b.v12                             0.0646568
xu4b.n81756                           0.999999
xu4b.n161737                      -0.000543192
xu4b.n1356115                          0.32376
xu4b.n1356061                        -0.540898
xu4b.x_u1.7                           0.833786
xu4b.x_u1.8                           0.833786
xu4b.x_u1.3                                  0
xu4b.x_u1.6                                  0
xu4b.x_u1.4                                  0
xu4b.x_u1.5                                  0
xu4b.x_u10.gvo+_int1                 0.0731437
xu4b.x_u10.gvo-_int1                 0.0727908
xu4b.x_u11.gvo+_int1                         0
xu4b.x_u11.gvo-_int1                         0
xu4b.x_u12.gvo+_int1                         0
xu4b.x_u12.gvo-_int1                         0
xu4b.x_u16.gsw+_int1                         1
xu4b.x_u18.g1_int1                 4.69461e-05
xu4b.x_u18.g1_int2                -0.000542649
xu4b.x_u19.g1_int1                 4.95594e-05
xu4b.x_u19.g1_int2                 0.000542649
xu4b.x_u22.g1_int1                           0
xu4b.x_u23.g1_int1                           0
xu4b.x_u26.g1_int1                           0
xu4b.x_u27.g1_int1                 5.42649e-07
xu4b.x_u30.g1_int1                   9.974e-08
xu4b.x_u31.g1_int1                   0.0648309
xu4b.x_u32.g1_int1                   -0.246902
xu4b.x_u35.g1_int1                 0.000352848
xu4b.x_u36.3                                 0
xu4b.x_u36.5                                 0
xu4b.x_u37.3                                 0
xu4b.x_u37.5                                 0
xu4b.x_u4.e1_int1                  0.000475587
xu4b.x_u6.g1_int1                    0.0004757
or16m                               -0.0208916
r16o                                -0.0208916
nr16m                             -0.000522252
r16n                              -0.000522252
nr15m                             -0.000522245
r15n                              -0.000522245
tp8                                 -0.0208916
vr5m                                -0.0208916
r5v                                 -0.0208916
opa_p                               -0.0208908
pp_src                            -3.99635e-11
ppre                              -3.99635e-11
pwr_p                             -3.99635e-11
pwr_pm                            -3.99635e-11
pwr_nm                            -3.73664e-11
pn_src                            -3.99635e-11
pnre                              -3.95771e-11
pwr_n                             -3.83325e-11
es                                    0.224975
vminus                               -0.375025
opa_out                             -0.0123156
opa_n                               -0.0123156
ilim                                  0.853013
xu1.17                               -0.894566
xu1.13                               -0.894564
xu1.14                               -0.894557
xu1.12                              -0.0123163
xu1.15                               -0.375026
xu1.16                               -0.375025
xu1.26                                0.229609
xu1.260                            3.32797e-07
xu1.160                            3.21142e-07
xu1.19                               -0.933041
xu1.30                                 1.19687
vplus                                 0.281713
xu1.20                               -0.314238
xu1.23                                 0.28172
xu1.25                               -0.212013
xu1.27                                0.229438
xu1.24                                0.281713
xu1.22                               0.0792539
xu1.21                               0.0792539
xu1.48                               -0.108116
xu1.49                               -0.113033
xu1.45                                -0.21199
xu1.47                               -0.108117
xu1.40                               -0.113032
xu1.35                                0.785146
xu1.37                                0.162451
xu1.38                                0.146648
xu1.39                               -0.374898
xu1.31                                 1.45531
xu1.36                               -0.112924
xu1.34                                 0.85559
xu1.33                                 0.54192
xu1.32                                 1.65533
xu1.28                                 4.37497
xu1.42                                0.884291
xu1.41                                 1.16183
xu1.43                                0.162451
xu1.52                                0.613725
xu1.51                                 1.42382
xu1.53                               -0.108117
xu1.10                             -0.00856672
xu1.54                                0.764968
xu1.55                                 3.12497
xu1.18                                0.405434
xu1.29                                0.624975
xu1.11                              -0.0208906
snub                                -0.0123156
b.xu4b.x_u6.bg1#branch              -4.757e-16
b.xu4b.x_u4.be1#branch            -4.75587e-16
b.xu4b.x_u35.bg1#branch           -3.52848e-16
b.xu4b.x_u32.bg1#branch            2.46902e-13
b.xu4b.x_u31.bg1#branch           -6.48309e-14
b.xu4b.x_u30.bg1#branch             -9.974e-20
b.xu4b.x_u27.bg1#branch           -5.42649e-19
b.xu4b.x_u26.bg1#branch                      0
b.xu4b.x_u23.bg1#branch                      0
b.xu4b.x_u22.bg1#branch                      0
b.xu4b.x_u19.bg1#branch           -5.42649e-16
b.xu4b.x_u18.bg1#branch            5.42649e-16
b.xu4b.x_u16.bgsw+#branch               -1e-12
b.xu4b.x_u12.bgvo-#branch                    0
b.xu4b.x_u12.bgvo+#branch                    0
b.xu4b.x_u11.bgvo-#branch                    0
b.xu4b.x_u11.bgvo+#branch                    0
b.xu4b.x_u10.bgvo-#branch         -7.27908e-14
b.xu4b.x_u10.bgvo+#branch         -7.31437e-14
b.xu4a.x_u6.bg1#branch            -4.75736e-16
b.xu4a.x_u4.be1#branch            -4.75587e-16
b.xu4a.x_u35.bg1#branch           -3.45658e-16
b.xu4a.x_u32.bg1#branch            2.49349e-13
b.xu4a.x_u31.bg1#branch           -5.75486e-14
b.xu4a.x_u30.bg1#branch           -8.85364e-20
b.xu4a.x_u27.bg1#branch           -6.19436e-19
b.xu4a.x_u26.bg1#branch                      0
b.xu4a.x_u23.bg1#branch                      0
b.xu4a.x_u22.bg1#branch                      0
b.xu4a.x_u19.bg1#branch           -6.19436e-16
b.xu4a.x_u18.bg1#branch            6.19436e-16
b.xu4a.x_u16.bgsw+#branch               -1e-12
b.xu4a.x_u12.bgvo-#branch                    0
b.xu4a.x_u12.bgvo+#branch                    0
b.xu4a.x_u11.bgvo-#branch                    0
b.xu4a.x_u11.bgvo+#branch                    0
b.xu4a.x_u10.bgvo-#branch         -7.27943e-14
b.xu4a.x_u10.bgvo+#branch         -7.31399e-14
h.xu1.hhref#branch                -2.84648e-12
v.xu1.v475#branch                 -0.000256143
h.xu1.hlref#branch                -1.16183e-12
h.xu4b.x_h3.h_h3#branch            4.03424e-18
v.xu4b.x_h3.vh_h3#branch           8.75759e-10
h.xu4b.x_h2.h_h2#branch           -2.38824e-09
v.xu4b.x_h2.vh_h2#branch             0.0646573
h.xu4b.x_h1.h_h1#branch              3.493e-11
v.xu4b.x_h1.vh_h1#branch          -5.42652e-07
h.xu4a.x_h3.h_h3#branch            3.51896e-18
v.xu4a.x_h3.vh_h3#branch           8.68517e-10
h.xu4a.x_h2.h_h2#branch           -1.87328e-09
v.xu4a.x_h2.vh_h2#branch             0.0574701
h.xu4a.x_h1.h_h1#branch            4.32655e-11
v.xu4a.x_h1.vh_h1#branch           -6.1944e-07
lpn#branch                        -1.93202e-11
lpp#branch                         -1.5928e-17
lvr5#branch                       -1.25444e-08
lnr15#branch                      -5.22262e-07
lnr16#branch                       5.22704e-07
lor16#branch                      -5.23224e-07
lc12t#branch                       -1.4036e-05
lc10t#branch                      -1.29158e-06
lc16t#branch                      -1.29088e-06
lans#branch                        -0.00781778
lfbn#branch                        -0.00781778
lc11t#branch                       -0.00292167
lc15t#branch                      -0.000291006
laps#branch                         0.00458732
lfbp#branch                         0.00458732
lg3#branch                         8.29877e-09
e.xu1.ehcl#branch                    0.0768428
e.xu1.elcl#branch                    0.0768364
e.xu1.e32#branch                  -1.41966e-10
e.xu1.ebuf#branch                 -5.19765e-08
e.xu1.epole#branch                 1.16542e-11
e.xu4b.x_u4.e1#branch             -3.30014e-15
e.xu4b.x_u37.e1#branch                       0
e.xu4b.x_u36.e1#branch                       0
e.xu4b.x_u1.e3#branch              1.50033e-11
e.xu4b.x_u1.e2#branch                        0
e.xu4b.x_u1.e1#branch                        0
e.xu4b.e_e3#branch                 1.45939e-09
e.xu4b.e_e2#branch                 1.45944e-09
e.xu4b.e_e1#branch                -5.34916e-11
e.xu4a.x_u4.e1#branch             -3.30039e-15
e.xu4a.x_u37.e1#branch                       0
e.xu4a.x_u36.e1#branch                       0
e.xu4a.x_u1.e3#branch              1.50033e-11
e.xu4a.x_u1.e2#branch                        0
e.xu4a.x_u1.e1#branch                        0
e.xu4a.e_e3#branch                 1.45953e-09
e.xu4a.e_e2#branch                 1.45958e-09
e.xu4a.e_e1#branch                -3.75489e-11
v.xu1.vclmp#branch                 -0.00300845
v.xu1.vcm#branch                  -7.73915e-10
v.xu1.ves#branch                  -5.54498e-12
ves#branch                            6.76e-05
vpns#branch                        1.93202e-11
vpps#branch                        1.59281e-17
v.xu4b.v_v_orp#branch             -5.18205e-13
v.xu4b.v_v_orn#branch              5.40898e-13
v.xu4b.v_v_iscp#branch              -1.782e-10
v.xu4b.v_v_iscn#branch              1.9764e-10
v.xu4b.v_v_grp#branch                 -1.5e-10
v.xu4b.v_v_grn#branch                 1.66e-10
v.xu4b.v_vcm_min#branch           -4.68049e-15
v.xu4b.v_vcm_max#branch            4.59418e-12
vinput#branch                     -3.52482e-10
